language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Cua		I, me	1209		go	19	ɡ o	
BahnarPleiku		I, me	1209		ʔiɲ	3	ʔ i ɲ	
Bunong		I, me	1209		kə̤p	20	k ə̤ p	
Cheng		I, me	1209		ʔaɨ	18	ʔ a ɨ	
Sre		I, me	1209		ʔaɲ	3	ʔ a ɲ	
Chrau		I, me	1209		ʔaɲ / ʔiɲ	3	ʔ a ɲ	
Jeh		I, me	1209		ʔaw	18	ʔ a w	
Tampuan		I, me	1209		ʔaɲ	3	ʔ a ɲ	
Alak		I, me	1209		ʔal	17	ʔ a l	
BahnarGolar		I, me	1209		ʔiɲ	3	ʔ i ɲ	
BahnarKontum		I, me	1209		ʔiɲ	3	ʔ i ɲ	
Halang		I, me	1209		ʔau	18	ʔ a u	
MnongRlm		I, me	1209		ʔaɲ	3	ʔ a ɲ	
Rengao		I, me	1209		ʔaw	18	ʔ a w	
Brao		I, me	1209		ʔaj	18	ʔ a j	
JruLaven		I, me	1209		ʔaːj	18	ʔ aː j	
Kasseng		I, me	1209		ʔaɯ	18	ʔ a ɯ	
Khaonh		I, me	1209		ʔɡəp	20	ʔ ɡ ə p	
Mel		I, me	1209		ʔɡəp	20	ʔ ɡ ə p	
Nyaheun		I, me	1209		ʔaː	18	ʔ aː	
Ramam		I, me	1209		ʔaj	18	ʔ a j	
Sapuan		I, me	1209		ʔaj	18	ʔ a j	
Sedang		I, me	1209		ʔaw	18	ʔ a w	
Stieng		I, me	1209		hej	21	h e j	
BahnarGolar		alcohol/liquor	404		hədroː	32	h ə d r oː	
BahnarKontum		alcohol/liquor	404		siːk	43	s iː k	
BahnarPleiku		alcohol/liquor	404		siːk	43	s iː k	
Jeh		alcohol/liquor	404		nnah	57	n n a h	
Khaonh		alcohol/liquor	404		ɓɛ̤h	54	ɓ ɛ̤ h	
Mel		alcohol/liquor	404		ɓe̤h	54	ɓ e̤ h	
Sre		alcohol/liquor	404		tərnom	58	t ə r n o m	
Alak		alive/live	1422		pʻroːs	94	pʼ r oː s	
BahnarGolar		alive/live	1422		hədrih	74	h ə d r i h	
BahnarKontum		alive/live	1422		ʔadrih	74	ʔ a d r i h	
BahnarPleiku		alive/live	1422		ʔadrih	74	ʔ a d r i h	
Brao		alive/live	1422		ɲiw	94	ɲ i w	
Bunong		alive/live	1422		reːh	74	r eː h	
Chrau		alive/live	1422		rih	74	r i h	
Cua		alive/live	1422		rilh	74	r i lʰ	
Halang		alive/live	1422		pe̤ːn	95	p e̤ː n	
MnongRlm		alive/live	1422		breh / mbreh	74	b r e h	
Nyaheun		alive/live	1422		ɲiw	94	ɲ i w	
Rengao		alive/live	1422		həri̤h	74	h ə r i̤ h	
Sedang		alive/live	1422		rɛh	74	r ɛ h	
Sre		alive/live	1422		ris	74	r i s	
Stieng		alive/live	1422		reh	74	r e h	
Jeh		alive/live	1422		pe̤ːn	95	p e̤ː n	
JruLaven		alive/live	1422		dɛj	96	d ɛ j	
Tampuan		alive/live	1422		ʔŋrəis	74	ʔ ŋ r ə i s	
Alak		ashes	646		pʻuːh	171	pʼ uː h	
BahnarGolar		ashes	646		tənuh	182	t ə n u h	
BahnarKontum		ashes	646		tənuh	182	t ə n u h	
BahnarPleiku		ashes	646		tənuh ʔuɲ	182	t ə n u h _ ʔ u ɲ	
Brao		ashes	646		krəʔɨh	190	k r ə ʔ ɨ h	
Bunong		ashes	646		pṳːh	171	p ṳː h	
Cheng		ashes	646		tuh	182	t u h	
Chrau		ashes	646		vuːh	171	v uː h	
JruLaven		ashes	646		bruk	191	b r u k	
Kasseng		ashes	646		blɔː	192	b l ɔː	
Khaonh		ashes	646		nɑk	193	n ɑ k	
Mel		ashes	646		buhənak	193	b u h ə n a k	
MnongRlm		ashes	646		doʔ buh	171	d o ʔ _ b u h	
Rengao		ashes	646		blɔː	192	b l ɔː	
Sapuan		ashes	646		tuh	182	t u h	
Sedang		ashes	646		cɔj	195	c ɔ j	
Nyaheun		ashes	646		bruk	191	b r u k	
Ramam		ashes	646		puɺ	194	p u ɺ	
Sre		ashes	646		buːh	171	b uː h	
Stieng		ashes	646		buh	171	b u h	
Alak		bamboo	1927		ʔlɔːŋ koʔ	228	ʔ l ɔː ŋ _ k o ʔ	
BahnarGolar		bamboo	1927		pəlɛː	238	p ə l ɛː	
BahnarKontum		bamboo	1927		pəlɛː	238	p ə l ɛː	
BahnarPleiku		bamboo	1927		pəlɛː	238	p ə l ɛː	
Brao		bamboo	1927		rcʰɨː	239	r cʰ ɨː	
Cheng		bamboo	1927		nsɨː	239	n s ɨː	
Chrau		bamboo	1927		kəlaː	240	k ə l aː	
Chrau		bamboo	1927		glɛː	238	ɡ l ɛː	
Cua		bamboo	1927		klaj	238	k l a j	
Cua		bamboo	1927		trak	241	t r a k	
Halang		bamboo	1927		kraːm	239	k r aː m	
Jeh		bamboo	1927		klaː	240	k l aː	
Khaonh		bamboo	1927		kənaːm	197	k ə n aː m	
Mel		bamboo	1927		kənaːm	197	k ə n aː m	
MnongRlm		bamboo	1927		naːm	197	n aː m	
Nyaheun		bamboo	1927		ntɛː	198	n t ɛː	
Ramam		bamboo	1927		lɔːŋ plʌj	238	l ɔː ŋ _ p l ʌ j	
Rengao		bamboo	1927		lɔːŋ pəliː	238	l ɔː ŋ _ p ə l iː	
Sapuan		bamboo	1927		lɔːŋ ʔansɨə	239	l ɔː ŋ _ ʔ a n s ɨ ə	
Sedang		bamboo	1927		hədrɛ̰ə	199	h ə d r ɛ̰ ə	
Sre		bamboo	1927		gle	238	ɡ l e	
Stieng		bamboo	1927		kəʃɔp	200	k ə ʃ ɔ p	
Tampuan		bamboo	1927		paʔoː	201	p a ʔ oː	
Cua		bamboo	1927		karəːm	239	k a r əː m	
JruLaven		bamboo	1927		ʔlɔːŋ loʔ	242	ʔ l ɔː ŋ _ l o ʔ	
Nyaheun		bamboo	1927		koʔ	228	k o ʔ	
Alak		banana	868		priːt	260	p r iː t	
BahnarGolar		banana	868		priːt	260	p r iː t	
BahnarKontum		banana	868		priːt	260	p r iː t	
BahnarPleiku		banana	868		priːt	260	p r iː t	
Brao		banana	868		prɨːt	260	p r ɨː t	
Kasseng		banana	868		priət	260	p r i ə t	
Khaonh		banana	868		pʀiːt	260	p ʀ iː t	
MnongRlm		banana	868		priːt	260	p r iː t	
Nyaheun		banana	868		prɨət	260	p r ɨ ə t	
Ramam		banana	868		pɣot	260	p ɣ o t	
Rengao		banana	868		pret	260	p r e t	
Sapuan		banana	868		prɨat	260	p r ɨ a t	
Sedang		banana	868		priət	260	p r i ə t	
Sre		banana	868		priːt	260	p r iː t	
Stieng		banana	868		priːt	260	p r iː t	
Cheng		banana	868		prɨːt	260	p r ɨː t	
Chrau		banana	868		priːt	260	p r iː t	
Cua		banana	868		pareːt	260	p a r eː t	
Halang		banana	868		pri̤ət	260	p r i̤ ə t	
Jeh		banana	868		pri̤at	260	p r i̤ a t	
Mel		banana	868		prit	260	p r i t	
Bunong		banana	868		priːt	260	p r iː t	
JruLaven		banana	868		prɨət	260	p r ɨ ə t	
Tampuan		banana	868		prəit	260	p r ə i t	
Alak		bear	1820		cakaw	309	c a k a w	
BahnarGolar		bear	1820		ɟəkøu	309	ɟ ə k ø u	
BahnarKontum		bear	1820		həgøu	309	h ə ɡ ø u	
BahnarPleiku		bear	1820		cəgəw	309	c ə ɡ ə w	
Chrau		bear	1820		sikaw	309	s i k a w	
Cua		bear	1820		sagəw	309	s a ɡ ə w	
Kasseng		bear	1820		ʔakaw	309	ʔ a k a w	
Khaonh		bear	1820		sᵊkaw	309	s ə k a w	
Mel		bear	1820		sᵊkow	309	s ə k o w	
MnongRlm		bear	1820		kɔː kʰaːŋ	309	k ɔː _ kʰ aː ŋ	
Nyaheun		bear	1820		naː klaːŋ	311	n aː _ k l aː ŋ	
Rengao		bear	1820		həkəw	309	h ə k ə w	
Sapuan		bear	1820		cakaw	309	c a k a w	
Sedang		bear	1820		rəko̰w	309	r ə k o̰ w	
Sre		bear	1820		ɟirkaw	309	ɟ i r k a w	
Stieng		bear	1820		kau	309	k a u	
JruLaven		bear	1820		hkaw	309	h k a w	
Jeh		bear	1820		kəta̤m	310	k ə t a̤ m	
Alak		bee/honeybee	665		suːt	337	s uː t	
BahnarGolar		bee/honeybee	665		suːt	337	s uː t	
BahnarKontum		bee/honeybee	665		suːt	337	s uː t	
BahnarPleiku		bee/honeybee	665		suːt	337	s uː t	
Brao		bee/honeybee	665		cʰut	337	cʰ u t	
Cheng		bee/honeybee	665		sut	337	s u t	
Chrau		bee/honeybee	665		sɨt	337	s ɨ t	
Cua		bee/honeybee	665		hluːt	337	h l uː t	
Jeh		bee/honeybee	665		kədrɔːt	326	k ə d r ɔː t	
JruLaven		bee/honeybee	665		suːt	337	s uː t	
Kasseng		bee/honeybee	665		suːt	337	s uː t	
MnongRlm		bee/honeybee	665		ʔuoŋ	346	ʔ u o ŋ	
Nyaheun		bee/honeybee	665		sut	337	s u t	
Rengao		bee/honeybee	665		ʦṳːt	337	ts ṳː t	
Sapuan		bee/honeybee	665		sut	337	s u t	
Sedang		bee/honeybee	665		sɔt	337	s ɔ t	
Sre		bee/honeybee	665		sut	337	s u t	
Stieng		bee/honeybee	665		sot	337	s o t	
Tampuan		bee/honeybee	665		cʰut	337	cʰ u t	
Halang		bee/honeybee	665		sut	337	s u t	
